1582992373.644125,0
1582992373.755178,7
1582992373.867688,14
1582992373.982206,25
1582992374.092754,32
1582992374.203268,38
1582992374.314855,44
1582992374.425801,52
1582992374.538271,58
1582992374.648832,66
1582992374.759411,74
1582992374.872212,80
1582992374.985812,92
1582992375.097298,99
1582992375.208248,99
1582992375.318627,99
1582992375.430862,99
1582992375.541405,100
1582992375.653055,99
1582992375.766739,99
1582992375.876922,100
1582992375.988953,98
1582992376.100181,99
1582992376.212353,99
1582992376.323426,99
1582992376.434524,99
1582992376.550832,98
1582992376.661364,97
1582992376.776357,98
1582992376.889819,97
1582992377.007357,97
1582992377.122493,98
1582992377.235015,98
1582992377.353222,99
1582992377.464728,99
1582992377.577022,100
1582992377.689010,99
1582992377.799064,99
1582992377.908157,100
1582992378.020405,96
1582992378.131507,96
1582992378.243005,96
1582992378.354815,94
1582992378.466468,92
1582992378.581555,91
1582992378.692885,95
1582992378.805933,99
1582992378.917511,100
1582992379.033928,100
1582992379.153636,100
1582992379.266642,100
1582992379.378159,99
1582992379.489301,98
1582992379.601594,99
1582992379.711626,97
1582992379.823021,99
1582992379.935329,99
1582992380.046434,100
1582992380.157666,99
1582992380.270045,98
1582992380.383686,94
1582992380.497448,80
1582992380.611290,66
1582992380.723241,52
1582992380.834662,39
1582992380.945696,45
1582992381.060328,61
1582992381.171440,67
1582992381.286390,52
1582992381.398189,46
1582992381.510640,47
1582992381.622808,49
1582992381.734468,48
1582992381.845713,48
1582992381.957896,49
1582992382.068896,49
1582992382.180801,50
1582992382.293505,49
1582992382.405237,49
1582992382.516850,49
1582992382.629184,49
1582992382.742021,51
1582992382.853636,50
1582992382.964852,50
1582992383.078917,51
1582992383.192114,52
1582992383.302392,52
1582992383.413881,53
1582992383.525431,52
1582992383.636809,53
1582992383.748093,51
1582992383.858925,49
1582992383.970313,49
1582992384.081195,49
1582992384.193497,49
1582992384.304851,50
1582992384.415254,50
1582992384.528900,50
1582992384.641131,50
1582992384.750242,50
1582992384.861708,50
1582992384.973095,50
1582992385.083295,50
1582992385.194605,51
1582992385.304865,51
1582992385.416168,51
1582992385.527449,52
1582992385.638226,51
1582992385.749364,51
1582992385.859515,52
1582992385.972604,51
1582992386.084880,57
1582992386.197054,57
1582992386.308465,58
1582992386.421543,58
1582992386.534398,59
1582992386.645243,58
1582992386.755382,57
1582992386.867413,53
1582992386.978071,53
1582992387.090164,53
1582992387.199871,53
1582992387.310871,53
1582992387.422054,52
1582992387.532326,52
1582992387.643753,51
1582992387.754804,52
1582992387.866469,52
1582992387.976930,51
1582992388.088839,51
1582992388.202342,51
1582992388.314863,51
1582992388.427553,51
1582992388.538039,51
1582992388.648661,51
1582992388.760144,53
1582992388.872425,52
1582992388.982363,51
1582992389.093984,51
1582992389.204981,51
1582992389.315749,51
1582992389.428454,52
1582992389.539941,53
1582992389.651526,52
1582992389.762565,53
1582992389.873079,54
1582992389.984161,53
1582992390.094080,54
1582992390.204615,54
1582992390.316624,53
1582992390.428729,53
1582992390.539758,53
1582992390.649881,59
1582992390.762086,59
1582992390.874469,60
1582992390.986902,60
1582992391.100889,59
1582992391.213315,59
1582992391.323604,59
1582992391.437180,54
1582992391.548475,54
1582992391.663614,53
1582992391.774406,54
1582992391.887037,55
1582992392.000081,54
1582992392.110999,54
1582992392.222564,53
1582992392.334529,52
1582992392.446321,52
1582992392.557347,53
1582992392.668643,53
1582992392.779962,53
1582992392.891948,53
1582992393.002168,54
1582992393.113263,54
1582992393.226771,54
1582992393.338011,54
1582992393.451167,53
1582992393.564991,53
1582992393.677832,53
1582992393.790888,53
1582992393.905279,54
1582992394.016790,54
1582992394.128599,55
1582992394.241282,54
1582992394.354072,54
1582992394.467802,53
1582992394.580083,54
1582992394.692122,54
1582992394.802472,54
1582992394.915392,55
1582992395.027717,55
1582992395.139808,55
1582992395.252070,54
1582992395.363062,61
1582992395.476197,60
1582992395.588053,60
1582992395.699430,60
1582992395.810402,61
1582992395.921961,62
1582992396.032349,60
1582992396.143944,56
1582992396.255388,56
1582992396.367593,56
1582992396.478573,56
1582992396.589874,57
1582992396.701100,56
1582992396.811207,56
1582992396.921868,54
1582992397.032770,55
1582992397.144307,55
1582992397.255532,55
1582992397.366655,55
1582992397.477476,55
1582992397.588897,55
1582992397.700411,54
1582992397.813083,54
