1582992128.811538,7
1582992128.923098,7
1582992129.037568,7
1582992129.152317,7
1582992129.265540,7
1582992129.378903,8
1582992129.492871,8
1582992129.615049,8
1582992129.728667,8
1582992129.840980,8
1582992129.955982,8
1582992130.069537,10
1582992130.181918,10
1582992130.293297,10
1582992130.405953,10
1582992130.519819,9
1582992130.632941,9
1582992130.744692,10
1582992130.856132,10
1582992130.966454,10
1582992131.080341,11
1582992131.197667,12
1582992131.310096,12
1582992131.422188,18
1582992131.534339,18
1582992131.647251,13
1582992131.759151,13
1582992131.873023,11
1582992131.986557,11
1582992132.097088,11
1582992132.209039,12
1582992132.320932,13
1582992132.433855,13
1582992132.545556,13
1582992132.657573,13
1582992132.771619,13
1582992132.883630,13
1582992132.995866,13
1582992133.107930,13
1582992133.221072,12
1582992133.331908,14
1582992133.445406,14
1582992133.558296,14
1582992133.669254,15
1582992133.781932,15
1582992133.895115,14
1582992134.007853,14
1582992134.118728,14
1582992134.231628,15
1582992134.344875,15
1582992134.458903,16
1582992134.570785,15
1582992134.683008,16
1582992134.795743,16
1582992134.911993,15
1582992135.024576,19
1582992135.137328,17
1582992135.250351,14
1582992135.364092,14
1582992135.477222,12
1582992135.589165,7
1582992135.703050,7
1582992135.816696,8
1582992135.931583,9
1582992136.045745,9
1582992136.158434,10
1582992136.276328,10
1582992136.390475,9
1582992136.502765,8
1582992136.616406,8
1582992136.729888,9
1582992136.841482,9
1582992136.953505,9
1582992137.065320,10
1582992137.177302,10
1582992137.288736,10
1582992137.405700,10
1582992137.517029,10
1582992137.629215,10
1582992137.740831,10
1582992137.852273,11
1582992137.964253,11
1582992138.076078,11
1582992138.188600,12
1582992138.300007,12
1582992138.413135,12
1582992138.524700,12
1582992138.638276,12
1582992138.750647,11
1582992138.863744,11
1582992138.980567,12
1582992139.097588,13
1582992139.213094,14
1582992139.326934,20
1582992139.443921,20
1582992139.557627,15
1582992139.671089,13
1582992139.785796,11
1582992139.898554,5
1582992140.013266,5
1582992140.127499,6
1582992140.241543,7
1582992140.355776,7
1582992140.471090,7
1582992140.583223,7
1582992140.695854,7
1582992140.809235,8
1582992140.920639,8
1582992141.033462,9
1582992141.150592,8
1582992141.264866,8
1582992141.378132,8
1582992141.490638,9
1582992141.603919,9
1582992141.718597,9
1582992141.829490,9
1582992141.941522,10
1582992142.055155,10
1582992142.169232,11
1582992142.284183,11
1582992142.400411,10
1582992142.515251,10
1582992142.630398,11
1582992142.743879,12
1582992142.857099,18
1582992142.971020,19
1582992143.084774,13
1582992143.199160,13
1582992143.314116,12
1582992143.427161,11
1582992143.539724,11
1582992143.651962,12
1582992143.768415,12
1582992143.884392,13
1582992143.997734,13
1582992144.112853,13
1582992144.227562,13
1582992144.340804,13
1582992144.453071,13
1582992144.564266,13
1582992144.676769,14
1582992144.791029,13
1582992144.905389,14
1582992145.019707,14
1582992145.132758,14
1582992145.246650,14
1582992145.362509,14
1582992145.477489,14
1582992145.588678,14
1582992145.703523,15
1582992145.817293,15
1582992145.932505,15
1582992146.058077,15
1582992146.171381,16
1582992146.283258,16
1582992146.396433,20
1582992146.506235,18
1582992146.617876,16
1582992146.733999,16
1582992146.846223,15
1582992146.958798,11
1582992147.070817,7
1582992147.182038,9
1582992147.296014,10
1582992147.407638,9
1582992147.520517,10
1582992147.634574,10
1582992147.756937,8
1582992147.867790,10
1582992147.978754,9
1582992148.091890,9
1582992148.204972,9
1582992148.316669,9
1582992148.427684,9
1582992148.537674,11
1582992148.647600,11
1582992148.759200,11
1582992148.871054,11
1582992148.983122,11
1582992149.094034,11
1582992149.206186,10
1582992149.319098,11
1582992149.432122,11
1582992149.543149,11
1582992149.654977,12
1582992149.765938,13
1582992149.876958,12
1582992149.988350,12
1582992150.100151,13
1582992150.211222,13
1582992150.324952,13
1582992150.437422,13
1582992150.557073,13
1582992150.674992,14
1582992150.785471,14
1582992150.897831,19
1582992151.009622,19
1582992151.122072,14
1582992151.233363,13
1582992151.345335,10
1582992151.455894,7
1582992151.566337,7
1582992151.678166,7
1582992151.790565,7
1582992151.901483,7
1582992152.012433,8
1582992152.123176,7
1582992152.234504,8
1582992152.344847,8
1582992152.457290,8
1582992152.568308,8
1582992152.681187,8
1582992152.792653,9
1582992152.904286,9
1582992153.015637,10
1582992153.127130,10
1582992153.237947,10
1582992153.350526,9
1582992153.461340,9
1582992153.573749,10
1582992153.684749,10
1582992153.797667,10
1582992153.911435,10
1582992154.023310,11
1582992154.135823,12
1582992154.245767,13
1582992154.358839,19
1582992154.470246,20
1582992154.582326,12
1582992154.695081,13
1582992154.805342,12
1582992154.915739,11
1582992155.027058,11
1582992155.138835,12
1582992155.250710,12
1582992155.362161,12
1582992155.475373,13
1582992155.586478,13
1582992155.699186,13
1582992155.809211,14
1582992155.922892,14
1582992156.035540,14
1582992156.145720,14
1582992156.256474,14
1582992156.368279,14
1582992156.479351,14
1582992156.591675,14
1582992156.702982,14
1582992156.814477,14
1582992156.925408,14
1582992157.043083,15
1582992157.155248,15
1582992157.266382,15
1582992157.376187,15
1582992157.488022,16
1582992157.599822,15
1582992157.710725,17
1582992157.820956,16
1582992157.932101,18
1582992158.044670,18
1582992158.156412,14
1582992158.268681,14
1582992158.381117,12
1582992158.491855,11
1582992158.602244,8
1582992158.711998,9
1582992158.824191,10
1582992158.934486,10
1582992159.046472,10
1582992159.159181,8
1582992159.271862,8
1582992159.384843,9
1582992159.496790,9
1582992159.607932,9
1582992159.720478,10
1582992159.833416,10
1582992159.944428,9
1582992160.056830,11
1582992160.168863,10
1582992160.278865,10
1582992160.390455,10
1582992160.502744,10
1582992160.613256,10
1582992160.726182,11
1582992160.836486,13
1582992160.947562,12
1582992161.059680,12
1582992161.171330,12
1582992161.284030,12
1582992161.396621,12
1582992161.508703,12
1582992161.621200,11
1582992161.733599,12
1582992161.846385,13
1582992161.957768,13
1582992162.068647,14
1582992162.180167,14
1582992162.291211,19
1582992162.403987,19
1582992162.514443,13
1582992162.629018,13
1582992162.748321,9
1582992162.859233,5
1582992162.970716,5
1582992163.081961,6
1582992163.191999,7
1582992163.303202,7
1582992163.413609,7
1582992163.524599,7
1582992163.636632,7
1582992163.748785,8
1582992163.860935,8
1582992163.972575,8
1582992164.085211,9
1582992164.197133,9
1582992164.307740,8
1582992164.420991,9
1582992164.534068,9
1582992164.645760,9
1582992164.759134,9
1582992164.870578,9
1582992164.983644,9
1582992165.094274,11
1582992165.205277,11
1582992165.315598,11
1582992165.425777,11
1582992165.538691,10
1582992165.648662,12
1582992165.758778,17
1582992165.869125,18
1582992165.980175,12
1582992166.090530,13
1582992166.204984,11
1582992166.316080,12
1582992166.427267,12
1582992166.538346,12
1582992166.648773,12
1582992166.761024,13
1582992166.872398,13
1582992166.984074,13
1582992167.097564,13
1582992167.209714,13
1582992167.321295,13
1582992167.432471,13
1582992167.543948,13
1582992167.654352,13
1582992167.765746,14
1582992167.875842,14
1582992167.987826,14
1582992168.099219,14
1582992168.208662,14
1582992168.319319,14
1582992168.431351,14
1582992168.542750,14
1582992168.654310,15
1582992168.765938,15
1582992168.876458,16
1582992168.988958,16
1582992169.100753,16
1582992169.212670,16
1582992169.324841,18
1582992169.437043,18
1582992169.547579,14
1582992169.658995,14
1582992169.771155,12
1582992169.881775,7
1582992169.993729,7
1582992170.106633,8
1582992170.218470,8
1582992170.328675,10
1582992170.439892,9
1582992170.551665,8
1582992170.663531,8
1582992170.776234,8
1582992170.887640,8
1582992170.999160,10
1582992171.111375,10
1582992171.222322,10
1582992171.334291,9
1582992171.447101,9
1582992171.559210,9
1582992171.670635,10
1582992171.782738,10
1582992171.895102,11
1582992172.006981,11
1582992172.118768,11
1582992172.229961,11
1582992172.341879,11
1582992172.452161,12
1582992172.562488,12
1582992172.675651,11
1582992172.786545,11
1582992172.897226,11
1582992173.006365,11
1582992173.118251,11
1582992173.229256,12
1582992173.339847,13
1582992173.450104,15
1582992173.559956,14
1582992173.669592,19
1582992173.780484,19
1582992173.890941,13
1582992174.003126,13
1582992174.117525,9
1582992174.229905,6
1582992174.339726,5
1582992174.451148,5
1582992174.562987,7
1582992174.675801,7
1582992174.788188,7
1582992174.899463,7
1582992175.012575,7
1582992175.123384,8
1582992175.235450,8
1582992175.346767,8
1582992175.457663,8
1582992175.567511,9
1582992175.680249,9
1582992175.789483,9
1582992175.901713,10
1582992176.013473,9
1582992176.125571,9
1582992176.239942,9
1582992176.352001,9
1582992176.464064,11
1582992176.576045,10
1582992176.686947,11
1582992176.799571,11
1582992176.912269,11
1582992177.024481,12
1582992177.136619,18
1582992177.249235,18
1582992177.363205,12
1582992177.473767,13
1582992177.587565,11
1582992177.698510,11
1582992177.810858,12
1582992177.921900,12
1582992178.033714,12
1582992178.144277,13
1582992178.255154,13
1582992178.364857,13
1582992178.477190,13
1582992178.589473,13
1582992178.701676,13
1582992178.814007,13
1582992178.924353,13
1582992179.035309,13
1582992179.145493,14
1582992179.257160,14
1582992179.369284,14
1582992179.481155,14
1582992179.592964,14
1582992179.703349,13
1582992179.814261,14
1582992179.924666,14
1582992180.035020,15
1582992180.147543,15
1582992180.257856,16
1582992180.368120,16
1582992180.481137,16
1582992180.591992,16
1582992180.703869,19
1582992180.815928,18
1582992180.928076,15
1582992181.040349,16
1582992181.150887,16
1582992181.262169,16
1582992181.373188,16
1582992181.485597,18
1582992181.598082,18
1582992181.710188,18
1582992181.822553,19
1582992181.934791,18
1582992182.048632,18
1582992182.160767,18
1582992182.276003,18
1582992182.388834,17
1582992182.499830,18
1582992182.611275,18
1582992182.722141,18
1582992182.834299,18
1582992182.945107,19
1582992183.058972,17
1582992183.169412,17
1582992183.282090,18
1582992183.392064,18
1582992183.504649,19
1582992183.616903,19
1582992183.727774,19
1582992183.839722,19
1582992183.952377,19
1582992184.063044,19
1582992184.174721,19
1582992184.285450,19
1582992184.396245,18
1582992184.506670,18
1582992184.618112,18
1582992184.730629,18
1582992184.841751,18
1582992184.954575,19
1582992185.068982,18
1582992185.182056,12
1582992185.294829,16
1582992185.406336,15
1582992185.515853,11
1582992185.626844,9
1582992185.739232,9
1582992185.851325,10
1582992185.963456,10
1582992186.073734,11
1582992186.185232,11
1582992186.297155,12
1582992186.410775,11
1582992186.522152,12
1582992186.632627,12
1582992186.744226,12
1582992186.855774,11
1582992186.965859,11
1582992187.077160,12
1582992187.188730,11
1582992187.301834,11
1582992187.413010,12
1582992187.525979,13
1582992187.637700,13
1582992187.748476,13
1582992187.859758,13
1582992187.972497,13
1582992188.084178,13
1582992188.196028,14
1582992188.307914,14
1582992188.419169,14
1582992188.531082,15
1582992188.645258,15
1582992188.759008,19
1582992188.870596,19
1582992188.981499,17
1582992189.093268,13
1582992189.203565,12
1582992189.316237,7
1582992189.428263,6
1582992189.539687,7
1582992189.649762,8
1582992189.761537,8
1582992189.873839,7
1582992189.985880,7
1582992190.096574,8
1582992190.209105,8
1582992190.321044,8
1582992190.431206,8
1582992190.542201,8
1582992190.652725,9
1582992190.763086,9
1582992190.876329,10
1582992190.987317,10
1582992191.100500,9
1582992191.212689,9
1582992191.324812,10
1582992191.437749,11
1582992191.549538,10
1582992191.658801,10
1582992191.771288,11
1582992191.882687,11
1582992191.994249,11
1582992192.107211,12
1582992192.219329,12
1582992192.331008,13
1582992192.442061,12
1582992192.554153,12
1582992192.663984,11
1582992192.774762,12
1582992192.886123,12
1582992192.996603,18
1582992193.108914,18
1582992193.220883,13
1582992193.331970,15
1582992193.443543,10
1582992193.555478,6
1582992193.666543,6
1582992193.778857,6
1582992193.890913,7
1582992194.002009,7
1582992194.115174,7
1582992194.227552,7
1582992194.338115,8
1582992194.450231,8
1582992194.562965,8
1582992194.674084,8
1582992194.786344,8
1582992194.898708,8
1582992195.010461,8
1582992195.121671,9
1582992195.233384,9
1582992195.344968,10
1582992195.457356,10
1582992195.567943,10
1582992195.680319,10
1582992195.791805,10
1582992195.902439,10
1582992196.013938,10
1582992196.126765,10
1582992196.238270,10
1582992196.348899,11
1582992196.459571,18
1582992196.570634,19
1582992196.680531,13
1582992196.792369,13
1582992196.904038,12
1582992197.014561,12
1582992197.126949,13
1582992197.238556,12
1582992197.351667,12
1582992197.464136,12
1582992197.576568,12
1582992197.687562,12
1582992197.799313,12
1582992197.911055,13
1582992198.022598,13
1582992198.133514,12
1582992198.246078,13
1582992198.357115,14
1582992198.469727,14
1582992198.581064,14
1582992198.692965,14
1582992198.802060,14
1582992198.913404,14
1582992199.029258,14
1582992199.148154,14
1582992199.260340,15
1582992199.371680,15
1582992199.483674,15
1582992199.595380,15
1582992199.707399,15
1582992199.817977,16
1582992199.932872,18
1582992200.046169,20
1582992200.157127,18
1582992200.268297,14
1582992200.380485,14
1582992200.491503,13
1582992200.604498,7
1582992200.715101,7
1582992200.827846,8
1582992200.939346,7
1582992201.052311,10
1582992201.163974,10
1582992201.276507,8
1582992201.389064,9
1582992201.500104,8
1582992201.611378,8
1582992201.722100,9
1582992201.833359,9
1582992201.944963,9
1582992202.058067,10
1582992202.169249,11
1582992202.280911,10
1582992202.393121,11
1582992202.503859,11
1582992202.616872,10
1582992202.727191,10
1582992202.838107,10
1582992202.948140,9
1582992203.059964,10
1582992203.172224,12
1582992203.284553,12
1582992203.396286,12
1582992203.508709,12
1582992203.621143,12
1582992203.732455,12
1582992203.843608,12
1582992203.954319,13
1582992204.065355,13
1582992204.178124,14
1582992204.288390,14
1582992204.399411,18
1582992204.510615,19
1582992204.620570,16
1582992204.731139,14
1582992204.844590,12
1582992204.956150,5
1582992205.068036,7
1582992205.178698,6
1582992205.290552,7
1582992205.403968,7
1582992205.516039,7
1582992205.628058,7
1582992205.739435,7
1582992205.850260,8
1582992205.959749,8
1582992206.073831,9
1582992206.186136,8
1582992206.298025,8
1582992206.411080,8
1582992206.523352,9
1582992206.633914,10
1582992206.746060,10
1582992206.859323,10
1582992206.970279,9
1582992207.083124,9
1582992207.195878,10
1582992207.307195,11
1582992207.420982,10
1582992207.533346,10
1582992207.654711,11
1582992207.767063,12
1582992207.877699,13
1582992207.987431,19
1582992208.100390,13
1582992208.212551,13
1582992208.326063,13
1582992208.437210,12
1582992208.550364,11
1582992208.660008,11
1582992208.770980,11
1582992208.881780,12
1582992208.992825,13
1582992209.104300,14
1582992209.216046,13
1582992209.326588,13
1582992209.440023,13
1582992209.551621,13
1582992209.663177,13
1582992209.775149,14
1582992209.887434,14
1582992209.997977,15
1582992210.109535,14
1582992210.221387,14
1582992210.332689,14
1582992210.443777,14
1582992210.556257,14
1582992210.667295,14
1582992210.778809,16
1582992210.889469,15
1582992210.999957,15
1582992211.119845,15
1582992211.232518,17
1582992211.345222,16
1582992211.456051,19
1582992211.567130,18
1582992211.678319,15
1582992211.790304,15
1582992211.901966,13
1582992212.013999,8
1582992212.127239,7
1582992212.239126,8
1582992212.349457,7
1582992212.459957,10
1582992212.571061,10
1582992212.682373,9
1582992212.795907,8
1582992212.906173,8
1582992213.018750,8
1582992213.130032,9
1582992213.242711,10
1582992213.354791,10
1582992213.465024,11
1582992213.578217,11
1582992213.689178,9
1582992213.800159,10
1582992213.912427,10
1582992214.024546,10
1582992214.134168,10
1582992214.245262,9
1582992214.357287,11
1582992214.468286,11
1582992214.579718,12
1582992214.692401,12
1582992214.803531,12
1582992214.914416,12
1582992215.026986,12
1582992215.139972,11
1582992215.251524,12
1582992215.362917,12
1582992215.475691,12
1582992215.586288,12
1582992215.699549,13
1582992215.812666,13
1582992215.925481,19
1582992216.039684,17
1582992216.151452,13
1582992216.262655,13
1582992216.373193,7
1582992216.483742,6
1582992216.594285,6
1582992216.705742,7
1582992216.817197,6
1582992216.929475,7
1582992217.040861,7
1582992217.153817,7
1582992217.265474,7
1582992217.377262,8
1582992217.489042,8
1582992217.599409,8
1582992217.709684,8
1582992217.822087,8
1582992217.933960,9
1582992218.045759,10
1582992218.158555,10
1582992218.270482,9
1582992218.381815,9
1582992218.492242,9
1582992218.603853,9
1582992218.715848,10
1582992218.826642,10
1582992218.938581,10
1582992219.048799,11
1582992219.159722,12
1582992219.272276,11
1582992219.384624,19
1582992219.495868,17
1582992219.606820,13
1582992219.717717,13
1582992219.830268,12
1582992219.942178,11
1582992220.056200,11
1582992220.167534,11
1582992220.277810,12
1582992220.390594,13
1582992220.502029,13
1582992220.613224,14
1582992220.723950,13
1582992220.835394,13
1582992220.945056,13
1582992221.057836,13
1582992221.170465,12
1582992221.280603,13
1582992221.392965,14
1582992221.504180,15
1582992221.614170,14
1582992221.726950,14
1582992221.839053,14
1582992221.951073,14
1582992222.062541,14
1582992222.174428,15
1582992222.286432,15
1582992222.398806,15
1582992222.509948,16
1582992222.621516,17
1582992222.731963,16
1582992222.842638,19
1582992222.952797,18
1582992223.064743,18
